income,age,loan_amount,credit_score,years_employed,debt_to_income,default
60389.16511037766,36.907876241487855,2000.0,576.2520159552348,12.543883301536164,0.2809911136669751,1
57229.755107855504,43.31263431403564,32170.56722788425,775.6089023831477,13.205671600074009,0.4699278273610395,1
51522.19915355295,49.75545127122359,3405.8780380175886,633.1293105781843,0.0,0.3452806663256953,0
53896.22309038496,35.2082576215471,27097.32037777316,759.3057065710656,9.252059799647332,0.39504303373812577,1
80938.23588976279,38.14341023336183,28577.48388509581,681.9042252859746,4.351959002152206,0.3075476708443381,0
53295.11836263946,28.936650259939718,38283.65622542567,708.2432066077979,3.2628787700478195,0.19106037424840627,1
33178.70573396863,28.037933759193294,51725.27179700277,655.5600100824535,9.802073161043527,0.3142055427692265,1
74873.03551080347,48.125258223941984,4529.855111491874,690.3964845980837,0.0,0.19663161488759726,0
55902.466722705656,53.56240028570823,24212.89215905426,712.5244819994218,0.0,0.1870566239594673,1
60627.91731065553,39.27989878419666,20854.97057433674,713.2276207197091,10.167863720408587,0.5308454913304114,1
92151.56612799021,50.03532897892024,31506.245289414434,718.7386695037178,9.438930087554489,0.28698709925986754,1
59588.788852989856,43.61636025047634,28235.03156400428,661.5833644980412,7.6836632793575514,0.23877729118099494,1
65783.67346237451,33.54880245394876,19711.8063589507,655.9820163754323,2.600432976384316,0.5926939526571358,1
36421.5301740335,43.61395605508414,18386.467170837168,600.2911837366198,10.719148172910621,0.47224775531063623,1
55606.610952980795,55.38036566465969,8253.237172239285,706.1609505588468,10.40151446030238,0.29427361617472425,1
72190.52090417202,39.64173960890049,39817.92373609764,734.1189355661721,7.4265225752372706,0.4141454488328552,1
28892.525323175152,55.64643655814006,31888.062723992938,760.7990839958965,1.1133947936511426,0.31463175226089457,1
64016.90186231419,21.0,38766.52296692706,695.2586317290254,4.873758271352466,0.24609804810806002,0
62015.821452896125,48.21902504375224,20344.057952867297,641.6760113545715,11.189168387622214,0.42120368367275063,1
60825.74911174879,40.870470682381715,15147.467969583544,595.1451928355273,13.635956114008934,0.30135471720196955,0
80743.17797316486,37.009926495341325,8825.274000561583,732.0833366541675,5.367316983118358,0.36132470134991046,0
66688.77029697043,40.91760776535502,30383.763756109893,590.1861716611232,5.751635160958688,0.5032044852349506,0
89561.43796712888,21.0,9403.101632076481,662.9697961128117,6.191554459874695,0.48668196556930643,1
40128.20968811928,37.80328112162488,52729.94603449825,668.7846586028177,8.37446504455486,0.2674860062215885,1
62718.49134436696,43.57112571511746,5385.361283598395,676.5272431074491,4.09466349969988,0.4229047403430629,0
61689.33572779895,54.77894044741516,29104.901788187526,681.790130001792,0.0,0.1808215630781366,1
38614.91012489839,34.81729781726352,48502.82060820679,686.9073778183788,12.963845008235484,0.4175621241973557,1
79125.90004182691,31.915063971068122,33986.346388957136,559.2318368960736,15.973444735812746,0.3722742958701658,1
106493.46611705635,34.982429564154636,27635.10568737669,680.7327954935064,3.938000701971437,0.4068469043545146,0
59659.87851032338,49.15402117702074,10472.745295571565,568.5212212944061,1.6667331554061295,0.3053832868033651,1
70100.42176547533,43.287511096596845,4273.46217148444,716.6109036545497,6.314497388048889,0.6626106910478735,1
61690.36951630654,34.70239796232961,36550.751633763786,652.2437422098194,6.0624805813561355,0.21480504385695284,1
45728.306601856486,45.13267433113356,47592.2086116242,572.1481637388325,11.977592885814797,0.4957327566452692,0
23584.794443959676,40.9707754934804,18417.250142827426,639.2897661307312,7.27319720822519,0.19524525203475024,1
45884.5303380927,49.68644990532889,7914.077385754736,651.4962330407673,3.036885848144084,0.4256516261943981,1
32160.832380965374,32.979469061226474,2000.0,739.5349808777503,0.4079527472097553,0.4363684965877674,1
94082.04156118236,36.723378534022316,10288.527345061935,689.8318870875122,11.328170924098368,0.3582463807343428,0
57697.80612153521,36.078918468678424,23295.1473625144,697.222247217529,9.997556205821247,0.27570133841844435,1
53081.613419056586,25.364850518678814,48986.84861255101,739.06108171103,12.302799390459095,0.3711702336117948,1
77783.07649575612,42.96120277064576,35097.00538349453,675.1927856037755,2.1590662463945307,0.3900515500145261,1
37564.97794288224,42.610552721798896,29576.281070601297,717.7093980516202,16.192184497641648,0.6184904729459424,1
44662.719239908954,40.05113456642461,18998.205080483036,714.1930556965996,0.0,0.21914895720495559,0
61361.44538497242,37.65412866624853,16252.514241160656,615.6765253215294,10.548005107007398,0.2666129755528997,1
80575.37982846961,25.84629257949586,46084.713962619455,753.6491788814915,0.0,0.3927103335604004,1
70033.70090337576,35.79354677234641,28011.078111375842,608.9849109964653,3.0483430915076615,0.31159193144071223,1
64966.50285031764,36.572854834732304,2000.0,725.8683324738925,14.805114652239794,0.33499384434040996,0
61562.354704720325,31.97722730778381,14896.905281541358,604.1463481547183,11.156821272379947,0.5105527753045641,1
68004.71711053551,38.387142883339905,12126.759523425599,710.0618394075836,4.26889792256409,0.05,0
64033.05810258509,44.040508568145384,16806.039862338024,773.0957439075087,4.405814785891559,0.2603075982473283,1
39400.55450446128,58.8618590121053,33443.659904276275,669.3510671724895,7.50311055417721,0.08864461606231261,0
60921.584432663025,41.74577812831839,23388.326773086257,667.1822178573427,9.570704953803613,0.1706275344643894,1
38526.226821644945,42.57550390722764,23847.01889494507,710.5219999658425,13.257896913413482,0.7106936738108705,1
61621.650858016474,39.25554084233833,44702.09741987855,663.5301772018729,4.718829976957528,0.43972522009291337,1
50387.04117023517,21.0,14553.083653199674,770.9139351871411,0.0,0.4927347387587156,1
110787.63245565724,39.73486124550783,52962.99288831024,689.6096124729348,7.784843135243801,0.3379205525320353,0
59202.11232496576,40.60230209941027,14930.38612943371,663.9915245889637,4.712845812458026,0.46380707372478647,1
31915.208674768226,64.63242112485287,26337.97294918857,652.9857236052159,0.49683147625776325,0.08501532387196259,1
57316.39578646151,38.076390352188774,20781.946068958496,633.3525764913489,8.488344576563971,0.50574476176544,1
70387.17491275776,43.015473423336125,26851.287002514415,648.6122506621255,5.934431229536054,0.22702338221601498,0
93467.27892305047,39.65288230294757,31668.879926096935,662.4663303170702,8.532561032348973,0.270302627101113,1
48210.95200122563,28.313219623804677,31507.52860133315,655.618046325071,2.5277789990640978,0.4257726605681978,1
28351.4405195272,51.42822814515021,13703.2400406913,647.0912362931448,9.433552651627494,0.39746701378733224,1
76336.74022861963,47.519330326867745,8156.2798382864385,784.9420615176219,0.41450901622510816,0.3626930072590323,0
32388.025882006976,47.910319470430466,62547.57686358566,628.4952461755255,2.8613430515170846,0.14553557696295216,1
51276.8911698503,30.90612545205261,17740.234905991703,687.3316293823087,5.7854288445636115,0.36497205032324626,0
54847.59028978012,54.02794310936099,35488.1865800798,709.6260504880436,15.709092074798571,0.49408420302248424,1
58607.33093399784,25.981489372077192,2000.0,711.5053997791866,10.924126842742469,0.27012693558503087,0
73783.28914148672,45.868570938002705,20805.80920142985,677.0696462108764,12.385962521338948,0.5472405568010443,0
46327.31435427225,61.90455625809979,23092.009240263356,667.9648714076345,14.08538516671572,0.21909620961289858,1
54525.41495666478,30.094636748693116,32092.226048917488,702.5773745619754,25.014160679054367,0.350982183757756,0
59714.59294101223,34.33702270397228,2000.0,693.3260824989101,7.20794533779217,0.580299160006492,1
62991.95915037576,40.99651365087641,27492.10919617496,667.0520582616243,14.102004615649278,0.24779001309505855,1
61956.54349415845,34.96524345883801,7753.878169481606,601.9060714137785,12.063176272009706,0.5080978225065611,0
68720.11550445159,24.493365689338674,29865.185667923855,656.6038138833376,11.980162516537629,0.6461978543332714,1
76876.79019283474,40.68562974806027,9455.062047427557,622.6724918146272,15.871198090200906,0.3756566103386225,0
67852.68231301937,29.37696286273895,12167.75956111628,646.6420224966837,4.9034348450776175,0.2709474518925039,0
69071.71047018436,44.73592430635182,20895.585844100977,681.661161925848,4.5065748803181025,0.23408917955749645,1
28355.536665070445,30.80575765766197,9215.05795595207,697.9368071998308,8.598827567409307,0.5456904055020988,1
61004.553983313606,55.499344050175395,17866.983298969677,769.0226375646203,6.086501140390564,0.5415041299009473,1
69590.15096003217,32.16746707663763,7099.363471850269,653.1296810548093,8.592504264990865,0.5673963684303013,1
74578.823891409,36.77938483794324,2000.0,718.7312817637576,14.813743925265058,0.3450742474016079,1
46152.98451532412,48.135172173696695,40269.35578644039,695.2980012218918,4.609266386468608,0.5056710412290657,0
46819.2145022271,27.69135683566045,5559.269607641076,744.7998835319895,5.476605187031348,0.34267409133108945,0
48517.98649432803,42.27459934604129,22319.786685880248,708.8114359797813,7.871555017632885,0.2175417317587461,1
70728.27799782687,53.07142754282428,36293.366222406774,629.5759286356841,5.858407869874154,0.518626517766853,1
80677.62109848417,23.925167654387725,15775.838462259353,593.8476985354384,0.0,0.5950805417417306,1
51850.79785416797,41.84633858532304,12622.511503816932,695.5630849833752,4.099361786505302,0.196909704082802,1
78159.24627254097,42.598827942484235,28393.57133001132,653.5774501049805,10.436866211187521,0.1940853555648995,1
62469.596183291884,47.8182287177731,41769.00734090728,630.9843127024701,14.187733754663233,0.3559972901345187,1
57514.28445675127,27.63049289121918,7460.271023702968,616.6211147733461,1.2269071623113668,0.49341929086115,1
55772.31540364062,26.795433869157236,22747.782519738415,688.0487748793578,1.203588003845785,0.17992712093690696,0
74932.22729204314,45.21941565616898,2000.0,755.3853849656682,7.151169013586678,0.3840523605433859,0
66511.5563357414,42.96984673233186,19101.98494476715,659.566382714698,0.0,0.2614359568910372,1
105516.50855295276,42.504928503458764,25513.070268071133,709.5135155537661,4.775148985064363,0.4551243649737503,1
42955.507140053516,43.46448209496975,12180.630373674014,674.8866824891204,0.0,0.2303169767756164,0
70362.03404059951,33.19975278421509,18145.12249262153,615.5308955448304,13.845306499212326,0.4657704500411268,0
49415.97980376975,42.322536971610035,3876.5984753882476,716.7405671755208,3.1533442282479776,0.3262677783773438,1
42614.26026022712,42.93072473298681,26156.179170722404,625.2653977986314,15.264170931695137,0.20942892144784359,1
59782.657259300555,32.85648581973632,40835.413733247246,681.0813315296782,12.567606767291695,0.35955349331403325,1
62747.04958814072,58.65774511144757,8542.841953443047,662.9239792497348,3.7684135115129163,0.05930400282674708,0
118363.47110120185,44.73832920911788,15659.923501714256,724.6538717282846,1.640201815769612,0.266135814184259,1
56317.08368633596,28.086965027973513,32538.193696812727,627.0924503764656,6.0322712541620565,0.40061016054869925,1
37396.42541030633,46.5655360863383,43181.36078984104,699.543495390098,6.476766878708984,0.08423678314521571,1
65460.21434988771,30.253183297726785,2602.1528168660298,638.0101296325649,8.730734719762006,0.05,0
20000.0,47.87084603742452,22468.22893876076,654.4447393835608,3.1172835523491056,0.05,1
58160.864347914685,51.58595579007404,29246.962334792875,498.23998862299493,10.731974367611015,0.5490692833250554,1
60320.505645903206,31.793176816482895,23469.15414056728,784.6049285808954,8.326640274999498,0.3384861480855906,1
75892.00765890423,49.63376129244322,2000.0,707.5278466413116,5.29802421642068,0.2701301908989219,0
79472.44498855693,44.12780926936498,32516.350139631577,641.6326257030918,3.4397967229098847,0.4917732103500244,1
49928.60762184565,48.2206015999449,47790.045266359666,623.7672155833503,6.07557508450657,0.28933254762963334,1
56987.71970740134,58.967929826539475,26749.926267542553,655.217562356033,2.9154937408621535,0.3902692849800098,1
44677.58338778658,37.54611883997129,9533.409200586051,715.8439767409726,7.292193474417938,0.3538633026384894,0
37438.74890384612,32.4626383564251,17303.091304535752,585.3957537207538,7.4271934260995485,0.2793500868870533,1
66197.89558761269,31.104855703744768,51548.6960148339,672.9207790352831,8.308536417381697,0.3941218825833659,0
34528.289028068015,31.841897150345616,38649.43811290838,768.5320936231336,15.83121204835927,0.46598918321302163,1
51707.46198856274,39.228982905858956,34600.39927576494,623.3026832016099,6.337776401502138,0.3222640074474518,1
40096.52080201525,43.41151974816644,30346.188753015642,684.0192519381827,12.022989335622412,0.28091666402680776,1
70993.66372580519,42.766907993300194,15082.943317135414,790.1654907628879,8.147936984878509,0.298623138800082,1
96028.60198532976,48.27183249036024,21991.432290163473,711.6075814845386,5.80877849050773,0.05,0
33968.24034393337,40.13001891877907,23831.15896482226,686.2961910242727,6.40420365024383,0.39245893197633674,1
22939.630342048615,54.53534077157317,33243.61474096666,705.3318227454502,6.705867954159748,0.16863330665171727,1
57502.262292998654,37.35343166762044,47633.783414003556,659.9567332495149,8.398838538641082,0.44445780861783857,1
60313.95591915517,65.0,41775.07205189692,744.981564265172,2.2033961739051504,0.3364363848987059,1
64373.18613514595,46.25667347765006,3709.2346630593893,660.0334988549894,0.0,0.36576816447956606,0
51073.5896953131,31.428424435837172,28359.924533515732,582.0409195632011,10.271486967371377,0.45504937559093034,1
55987.21402349136,29.291075019388877,36051.450177518454,660.434844802977,11.490619162906295,0.21102143504885976,0
67350.20821081204,44.824724152431855,34282.90495216953,631.6632735061648,10.728179164014014,0.4053872665026435,1
80808.61785289677,37.76537214674149,15561.493549188708,665.9402993901285,7.7748600927823635,0.3901431578843997,0
20899.02459363434,47.14000494092092,68711.63823652542,667.0457970459685,10.836123137266444,0.322282875103581,1
52621.21121937076,44.73237624573545,5843.731565033217,739.8711599902454,10.567145130085711,0.21077206988546932,0
64276.17587882127,39.271710873431275,8752.17330000925,714.7646363332193,10.938146794774774,0.43928575460827457,1
41640.47790778528,31.53206281931595,28503.926218923643,693.1632743787699,2.702295893289432,0.45551818166289737,1
94623.39263534598,24.851527753141355,56752.045824457804,679.8527294333702,1.515241014226845,0.3670403038966826,1
47291.80239542526,35.53485047932979,12457.077239437436,627.0570995571003,5.057153766238647,0.18945463764280326,0
59174.146259854344,48.56398794323472,21012.574515295117,570.9412381167161,6.9130794522867225,0.27088264506118187,1
71120.44193684582,42.14093744130204,41159.405095235394,685.6580005696392,5.790394364338552,0.34095009163698997,0
48174.30422396211,27.54261221288012,24732.067676683997,719.7320601786829,0.0,0.453274182497314,1
23068.53904391166,41.73180925851182,19980.942182045565,674.5833058377706,15.60846306067571,0.11247658983303249,1
51426.90946166933,43.85317379728837,33484.4935283008,653.257283860665,5.629770055571322,0.2654294803543435,1
80588.81111854082,31.16142563798867,29087.769853443897,703.2251082607106,7.863522082884768,0.2895991160086696,0
53262.09746429723,41.53725105945528,40456.58178455187,675.8333899687826,13.222744953815294,0.3375167630895456,1
43071.313970820425,40.58208718446,44372.03333598045,764.287209598698,0.0,0.15480120739627296,0
78513.44419005443,28.57029702169377,29605.045900080426,741.6364171034143,4.44153064044144,0.317370083244,1
53384.50207953894,43.577873603482836,29375.990880674635,727.9754028511665,5.064413632100978,0.30342746535311155,1
49796.78372699565,45.60784526368234,28211.664734292004,717.8867057104952,5.318449772746777,0.1943612192765515,1
62989.12179326619,50.830512431752766,32336.958349739314,615.4916292774271,6.132567046430236,0.33230486237469736,0
75415.00419237575,50.53802052034903,25827.55956807196,713.14968510263,14.235673992224223,0.2688246354821747,0
107634.27063465092,26.22330632042909,24990.87276516566,698.8162978823287,10.367294378636112,0.42433792137645604,1
76544.72215314847,30.621749600848773,42949.40681240863,710.3212364195582,11.790176343144147,0.2172008658493492,1
83196.79932776689,45.1503526720866,47741.74270532565,704.6304743406527,7.235601359054619,0.36347511831926826,1
49880.67602024289,45.13785950912209,2386.7058304986895,702.6381293924032,0.003134769272493898,0.22874167441560977,1
39482.63788061048,45.150476863060476,25150.317276108537,815.0433234774797,0.0,0.2600368642761781,0
61246.62699238246,65.0,14669.583498321479,676.190716502404,0.0,0.39459374415581083,1
62143.39830519192,45.70890510693167,20335.428002708915,726.8168690414665,8.798828520830098,0.38520765992632333,0
38429.745172708055,51.35565640180599,31037.74314602982,656.4505094867999,7.158848563488175,0.2874466726132459,1
56494.10940191974,49.54001763493203,35041.57557313703,719.5320791943836,5.949181762219962,0.3095884072500998,1
67986.35203438262,46.51391251305798,23318.103345829826,726.9659945116227,5.157115466299317,0.13195903323357136,0
67207.8679003616,36.84730755359654,2000.0,698.2213038567673,17.058607877213735,0.5604146465871049,0
70085.75706768545,47.589692204932675,10524.316291357305,763.4623471188249,2.8854820451176284,0.45311845968170417,0
65819.29460274887,32.27174785462428,38447.49505300249,635.7861981819791,11.639097280580295,0.44771720763066597,1
49859.826814598884,37.63181393259991,2000.0,655.6389529165889,7.00956468010497,0.1107451674565677,1
49721.98746702314,35.14636452170897,42811.40727523,690.6190043011745,6.695302441070016,0.260676501126607,0
36020.97204012248,40.81874139386323,32818.44985966812,724.0403426742112,12.88318774308372,0.29981809566145656,1
95695.5007837019,63.146585666735085,44742.64122295033,688.9714760647466,14.312651913457223,0.06034077619489814,1
60269.00729238586,21.32734807408252,22021.462196785593,744.2879518255284,5.8022527155758095,0.48349251441141294,1
55502.93888410296,46.86260190374514,2000.0,646.915506451684,10.99601359621071,0.5680826732822204,1
41424.15837095083,23.872841288103483,31455.43962259747,622.9710755255722,8.81945681075027,0.6592902434005421,1
118713.15804655556,35.280681342105666,44119.79686057512,695.4064168268252,7.037185694049573,0.19311742587233952,0
38533.43935554209,50.889505969673664,38870.82708270132,676.1409861943151,8.021274713285129,0.367598524525141,0
51423.04148787853,40.64280019095463,15059.62774767947,707.143186017911,3.5599559257758115,0.5484227403725632,1
68316.73672572122,29.222552220706937,26301.4161319397,678.6298854566749,5.469503033344576,0.3119572281579569,1
72004.25931488555,32.84696290740032,17007.45596830114,662.9990104688271,4.096823601236468,0.2649518129235983,1
79158.64110431368,46.79597748934676,12711.003037159418,676.2531214138138,11.506883582144598,0.07009734896832637,0
96152.17015538526,32.69633368282864,39330.82856769777,681.4424447396592,6.523994422294687,0.5198933686657623,1
70123.15310921424,42.16458589581975,7037.015331022569,664.7509350075835,0.511429876924808,0.34711088658899525,1
38879.38400066664,40.45571839903814,11592.75354127581,669.8433976838286,3.3828138841845607,0.24059872115554062,1
54861.09749756437,33.483996523941826,8439.61549791422,659.8203331506545,0.0,0.392578593474329,1
66156.6474502777,61.439440893253256,2646.287150514301,722.8332559934703,4.527536990589257,0.3729508059767997,0
101364.52083011647,46.33919022318011,27196.21437763905,689.7010502252899,7.188225325485748,0.3752388653531887,1
32043.89043151406,21.0,42422.54572722964,792.8376236084383,6.319320755665132,0.3174352906509987,1
84051.53010450455,41.86454314769428,22226.848656321017,688.0352275639231,16.900771757656962,0.5933537238145048,0
63598.28739092834,33.38213535231612,2413.782991537504,652.4571264835669,9.874530204575183,0.3299510400106367,0
76756.6107045896,48.52433334796224,37599.168096130416,813.5337687431532,9.652259265445753,0.5928983114484957,0
57960.10566728136,32.07479261567299,50285.52631052457,700.6813188857168,0.0,0.43461753896002964,1
43151.34739747347,38.85263558533101,15306.365137801082,729.5062393446408,5.176789729414336,0.40267552141425966,1
75017.45558802664,45.049872789804574,17821.685999234225,709.6051491601246,4.566685963381522,0.3330087870082767,1
73088.62054211242,48.657551941701215,32734.909451250915,711.1505514648875,3.069594005959961,0.496093504031888,0
79441.13931479443,27.997035929442237,49328.10621677577,706.7827025676237,3.000596672433267,0.3669487651366993,1
59733.90729242729,36.654987641590516,17202.487814121607,624.8957717611968,0.0,0.21018031773297022,1
48003.55953360301,35.25054688839044,5013.253285026924,698.3764523780706,0.6207339765933577,0.20517617135029464,1
28824.26009952317,33.46670767426288,34471.279094086094,613.756934807488,11.370467013824745,0.4133726932901408,0
76387.46536278812,57.65454240281097,36986.02109713449,671.2818581793733,6.285426540034089,0.2138931672250256,0
68477.78964887973,44.049817109609556,25091.971756528405,643.7191271718357,4.467987908628331,0.3406653414541251,1
40684.347342720816,27.391160456649548,16628.00110513824,697.8735092924362,6.97294332673646,0.5085776807826636,0
49228.52653406752,49.17861947054776,39915.680964880696,696.7063123669118,12.836953393505755,0.39559552668415005,0
50664.82376097119,61.22156197012633,32920.54006821947,704.0572945382594,7.021052604378928,0.2416797694506878,1
30340.311360351636,50.32465260551147,13473.467246447606,694.3648286374544,9.70187065465519,0.5614981267424209,0
43646.35206789733,24.806300340459867,25736.420969585073,649.6587329106801,2.766975788058713,0.4321812855492052,1
37323.39286387291,35.15765927133749,4724.387019630303,666.9498255324161,3.9068502462664045,0.5026689480806134,1
51750.41976224127,52.669111491866225,35288.3568465688,726.0198080627242,8.769884425318377,0.05,0
45226.05003340874,32.92330534381219,21066.496459257163,733.3928338647199,16.46326854168557,0.3996279317394119,1
27459.901582665025,44.43819428146229,18464.337514228944,622.6608450686725,14.14887429757437,0.47632367545698395,1
100451.80461138963,47.74634053429337,24506.882722713486,603.4536183743677,9.914140347280695,0.6050432963446988,0
85050.81462058461,30.73069528421917,25604.615489953718,643.6555308397644,7.757168800803591,0.13042721237734375,1
44419.61156960029,39.404746439382,38423.95092348341,732.2603791016126,14.005346778135856,0.5309171883791799,1
65448.4279330722,21.0,33866.35796987832,740.7442015091517,10.97339161522562,0.5966570428551867,0
68349.3017964259,29.756123586657104,22653.860818107958,633.7644059799414,0.0,0.05,0
83821.71709546953,37.4743184860684,36455.02224578493,695.3654676868169,1.73034576072389,0.42178866648046137,1
43627.89946679843,27.522168180351507,31011.058805374196,771.7215666570044,8.690701626789657,0.44264312215110524,0
81842.13567964852,56.32411303931635,18601.005455709445,700.7655738620167,0.0,0.30094885060221405,1
49041.8939158613,25.698586220393672,23129.22762645271,751.0751642616547,2.5120549762156896,0.2764858309900565,1
33282.751916627734,35.599555133030165,22776.65666735319,729.936328504155,3.5009252817101295,0.45017808699317335,1
74482.73118628995,41.30740577286091,32578.920147613026,634.4900646886044,5.719170468770832,0.2577527369884052,0
85815.16848244856,54.412732890661154,19494.660779175374,670.500928825146,5.562848958868961,0.3174126007372853,0
111758.17947061369,25.641378488205607,19143.8622036755,681.7377239145924,5.554397864165866,0.4718652351235882,0
36005.49469819573,51.63163752154959,54531.35964150938,685.206669401067,11.126537586201568,0.6131064575490296,1
73978.39370161577,40.10233061019587,39096.03222620656,725.8164476719286,5.6738806727473285,0.4306976408813027,0
51803.97512412934,30.18491348952049,13590.990033622915,700.4342381137704,5.076849339643831,0.3700226743121767,1
75667.17421048062,44.62103474263271,33564.11490913297,533.1899528110943,0.25413947928241853,0.27254037730088443,1
30590.20897537499,41.9905969557347,26775.25098482766,614.3579863453637,12.121731009929125,0.19840999390234154,1
